candidate_id,file_path,language,topic,location,claim_type,current_text,suggested_source,status
C01838,src/content/kumite/techniques/attack-techniques.md,base,Mawashi Geri (回し蹴り) - Rondetrap,line 62,technique,Mawashi Geri (回し蹴り) - Rondetrap,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01839,src/content/kumite/techniques/attack-techniques.md,base,Mawashi Geri (回し蹴り) - Rondetrap,line 63,general,Beschrijving: Cirkelvormige trap met de wreef,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01840,src/content/kumite/techniques/attack-techniques.md,base,Mawashi Geri (回し蹴り) - Rondetrap,line 64,general,Gebruik: Veelzijdige en krachtige techniek,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01841,src/content/kumite/techniques/attack-techniques.md,base,Mawashi Geri (回し蹴り) - Rondetrap,line 65,general,Techniek: Cirkelvormige beweging van heup,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01842,src/content/kumite/techniques/attack-techniques.md,base,Ura Mawashi Geri (裏回し蹴り) - Hook trap,line 67,technique,Ura Mawashi Geri (裏回し蹴り) - Hook trap,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01843,src/content/kumite/techniques/attack-techniques.md,base,Ura Mawashi Geri (裏回し蹴り) - Hook trap,line 68,general,Beschrijving: Omgekeerde rondetrap met de hiel,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01844,src/content/kumite/techniques/attack-techniques.md,base,Ura Mawashi Geri (裏回し蹴り) - Hook trap,line 69,general,Gebruik: Misleidende en effectieve techniek,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01845,src/content/kumite/techniques/attack-techniques.md,base,Ura Mawashi Geri (裏回し蹴り) - Hook trap,line 70,general,Techniek: Omgekeerde cirkelbeweging,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01846,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Geri (後ろ蹴り) - Achterwaartse trap,line 72,technique,Ushiro Geri (後ろ蹴り) - Achterwaartse trap,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01847,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Geri (後ろ蹴り) - Achterwaartse trap,line 73,general,Beschrijving: Trap afgeleverd naar achteren,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01848,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Geri (後ろ蹴り) - Achterwaartse trap,line 74,general,Gebruik: Krachtige verdedigingstechniek,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01849,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Geri (後ろ蹴り) - Achterwaartse trap,line 75,general,Techniek: Recht naar achteren met hiel,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01850,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Ura Mawashi Geri (後ろ裏回し蹴り) - Draaitrap,line 77,technique,Ushiro Ura Mawashi Geri (後ろ裏回し蹴り) - Draaitrap,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01851,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Ura Mawashi Geri (後ろ裏回し蹴り) - Draaitrap,line 78,general,Beschrijving: Volledige 360° draaiende rondetrap,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01852,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Ura Mawashi Geri (後ろ裏回し蹴り) - Draaitrap,line 79,grading,Gebruik: Geavanceerde techniek die goede balans vereist,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01853,src/content/kumite/techniques/attack-techniques.md,base,Ushiro Ura Mawashi Geri (後ろ裏回し蹴り) - Draaitrap,line 80,general,Techniek: Volledige rotatie van lichaam,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01854,src/content/kumite/techniques/attack-techniques.md,base,Veiligheidsaspecten,line 82,safety,Veiligheidsaspecten,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01855,src/content/kumite/techniques/attack-techniques.md,base,Veiligheidsaspecten,line 84,safety,De beperking tot 34 technieken is gerechtvaardigd door de zorg voor de veiligheid van deelnemende atleten. Deze technieken zijn zorgvuldig geselecteerd om:,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01856,src/content/kumite/techniques/attack-techniques.md,base,Veiligheidsaspecten,line 86,general,Het risico op letsel en trauma te minimaliseren,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01857,src/content/kumite/techniques/attack-techniques.md,base,Veiligheidsaspecten,line 87,general,De effectiviteit van karate als martial art te behouden,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01858,src/content/kumite/techniques/attack-techniques.md,base,Veiligheidsaspecten,line 88,safety,Eerlijke en veilige competitie te waarborgen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01859,src/content/kumite/techniques/attack-techniques.md,base,Veiligheidsaspecten,line 89,general,Juiste controle en uitvoering mogelijk te maken,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01860,src/content/kumite/techniques/attack-techniques.md,base,Trainingsfocus,line 91,general,Trainingsfocus,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01861,src/content/kumite/techniques/attack-techniques.md,base,Trainingsfocus,line 93,general,"Met slechts 34 technieken toegestaan in competitie, moet de focus liggen op:",Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01862,src/content/kumite/techniques/attack-techniques.md,base,Trainingsfocus,line 95,general,Perfecte Beheersing: Beheers de fundamentele technieken,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01863,src/content/kumite/techniques/attack-techniques.md,base,Trainingsfocus,line 96,general,Systematische Training: Werk systematisch aan elke techniek,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01864,src/content/kumite/techniques/attack-techniques.md,base,Trainingsfocus,line 97,general,Technische Correctheid: Zorg voor juiste vorm en uitvoering,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01865,src/content/kumite/techniques/attack-techniques.md,base,Trainingsfocus,line 98,general,Tactische Toepassing: Leer wanneer en hoe elke techniek effectief te gebruiken,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01866,src/content/kumite/techniques/defense-techniques.md,base,Verdedigingstechnieken in Kumite,line 1,general,Verdedigingstechnieken in Kumite,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01867,src/content/kumite/techniques/defense-techniques.md,base,Verdedigingstechnieken in Kumite,line 3,safety,Verdedigingstechnieken zijn essentieel in kumite voor het beschermen van jezelf tegen aanvallen van je tegenstander.,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01868,src/content/kumite/techniques/defense-techniques.md,base,Uke Waza (受け技) - Blokkeertechnieken,line 5,technique,Uke Waza (受け技) - Blokkeertechnieken,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01869,src/content/kumite/techniques/defense-techniques.md,base,Uke Waza (受け技) - Blokkeertechnieken,line 7,general,Negen technieken zijn de voorkeur in de groep van blokkeertechnieken:,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01870,src/content/kumite/techniques/defense-techniques.md,base,Age Uke (上げ受け) - Bovenblok,line 9,technique,Age Uke (上げ受け) - Bovenblok,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01871,src/content/kumite/techniques/defense-techniques.md,base,Age Uke (上げ受け) - Bovenblok,line 10,general,Beschrijving: Stijgende blok om te verdedigen tegen hoge aanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01872,src/content/kumite/techniques/defense-techniques.md,base,Age Uke (上げ受け) - Bovenblok,line 11,general,Gebruik: Verdedigt tegen hoofd- en gezichtsaanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01873,src/content/kumite/techniques/defense-techniques.md,base,Age Uke (上げ受け) - Bovenblok,line 12,general,Techniek: Opwaartse beweging met onderarm,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01874,src/content/kumite/techniques/defense-techniques.md,base,Soto Uke (外受け) - Buitenblok,line 14,technique,Soto Uke (外受け) - Buitenblok,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01875,src/content/kumite/techniques/defense-techniques.md,base,Soto Uke (外受け) - Buitenblok,line 15,general,Beschrijving: Buitenblok om aanvallen af te weren,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01876,src/content/kumite/techniques/defense-techniques.md,base,Soto Uke (外受け) - Buitenblok,line 16,general,Gebruik: Verdedigt tegen rechte aanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01877,src/content/kumite/techniques/defense-techniques.md,base,Soto Uke (外受け) - Buitenblok,line 17,general,Techniek: Buitenwaartse beweging van arm,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01878,src/content/kumite/techniques/defense-techniques.md,base,Uchi Uke (内受け) - Binnenblok,line 19,technique,Uchi Uke (内受け) - Binnenblok,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01879,src/content/kumite/techniques/defense-techniques.md,base,Uchi Uke (内受け) - Binnenblok,line 20,general,Beschrijving: Binnenblok om aanvallen om te leiden,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01880,src/content/kumite/techniques/defense-techniques.md,base,Uchi Uke (内受け) - Binnenblok,line 21,general,Gebruik: Verdedigt tegen cirkelvormige aanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01881,src/content/kumite/techniques/defense-techniques.md,base,Uchi Uke (内受け) - Binnenblok,line 22,general,Techniek: Binnenwaartse beweging van arm,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01882,src/content/kumite/techniques/defense-techniques.md,base,Gedan Barai (下段払い) - Onderste vegenblok,line 24,grading,Gedan Barai (下段払い) - Onderste vegenblok,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01883,src/content/kumite/techniques/defense-techniques.md,base,Gedan Barai (下段払い) - Onderste vegenblok,line 25,general,Beschrijving: Neerwaartse vegenblok voor lage aanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01884,src/content/kumite/techniques/defense-techniques.md,base,Gedan Barai (下段払い) - Onderste vegenblok,line 26,general,Gebruik: Verdedigt tegen been- en kruisaanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01885,src/content/kumite/techniques/defense-techniques.md,base,Gedan Barai (下段払い) - Onderste vegenblok,line 27,general,Techniek: Neerwaartse vegenbeweging,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01886,src/content/kumite/techniques/defense-techniques.md,base,Gedan Uke (下段受け) - Onderste blok,line 29,grading,Gedan Uke (下段受け) - Onderste blok,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01887,src/content/kumite/techniques/defense-techniques.md,base,Gedan Uke (下段受け) - Onderste blok,line 30,general,Beschrijving: Lage blok voor verdediging tegen lagere aanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
C01888,src/content/kumite/techniques/defense-techniques.md,base,Gedan Uke (下段受け) - Onderste blok,line 31,general,Gebruik: Verdedigt tegen beenaanvallen,Use docs/kumite.pdf and docs/kumite_extracted.txt first; verify safety wording carefully.,candidate
